Strength,SNR,Distance to Tower (km),Sim ,Primary Key,Location,Latitude,Longitude
-83.2430336125606,11.624635975322759,9.968297155349424,Vodafone Idea (Vi),C_v4,Shri Shanta Ashray,26.40427900099889,75.86502806196403
-110.54862217208448,15.648829625768801,1.419914514912676,BSNL,D_v1,Sharda Mandir,26.406744073709863,75.86625414260301
-112.51037454300399,15.816288007649963,1.3683134868154605,BSNL,D_v2,Sharda Mandir,26.40680560456303,75.86582733023228
-109.82262596786225,15.940918611729643,1.3771966470471908,BSNL,D_v3,Sharda Mandir,26.406814171470266,75.86599474321605
-111.42636292313956,15.040657695027607,1.3991248414902369,BSNL,D_v4,Sharda Mandir,26.406985314565564,75.86585415144845
-84.15962212735468,28.642530101605022,8.184761877371772,Jio,A_v1,Shri Shanta Nikay,26.4000078162991,75.87762616710633
-81.47979072814879,27.94147074788629,8.156650642167238,Jio,A_v2,Shri Shanta Nikay,26.3998068648311,75.87743971463884
-81.80927703129927,27.363417828944208,8.14156725202971,Jio,A_v3,Shri Shanta Nikay,26.399917990437658,75.87731053162649
-81.32831426197127,27.60747044383234,8.224906947028936,Jio,A_v4,Shri Shanta Nikay,26.400274651343594,75.87726691558616
-66.77306396811997,14.934517253368984,9.650405546566045,Airtel,B_v1,Shri Shanta Ayanam,26.39948112434669,75.8764643092138
-65.56080798783492,13.978610925378822,9.68642205348398,Airtel,B_v2,Shri Shanta Ayanam,26.3992033240485,75.87610306651943
-65.62666302197869,14.474020896252233,9.612738749591959,Airtel,B_v3,Shri Shanta Ayanam,26.399574628346155,75.87635946763186
-65.11815479615356,15.189835780292583,9.68257265854923,Airtel,B_v4,Shri Shanta Ayanam,26.39954084977093,75.87645303234963
-87.97035057651937,20.157451908980192,7.082412564782316,Vodafone Idea (Vi),C_v1,Shri Shanta Sanjavanam,26.39798217856495,75.87814270152165
-86.44222533467791,19.353650805459527,7.030514833330665,Vodafone Idea (Vi),C_v2,Shri Shanta Sanjavanam,26.398276758555,75.87760719410382
-86.47220024106943,19.191626711479874,7.024197615939188,Vodafone Idea (Vi),C_v3,Shri Shanta Sanjavanam,26.398022239670333,75.87763792825223
-84.67921553464407,19.110268869903344,7.046423444135538,Vodafone Idea (Vi),C_v4,Shri Shanta Sanjavanam,26.39781577289779,75.87774012312798
-73.87871279157581,28.73034458673725,1.7727354984243158,BSNL,D_v1,Shri Shanta Uthjam,26.397425885619718,75.87668215598354
-73.7450342370818,28.89433441915246,1.770085180075361,BSNL,D_v2,Shri Shanta Uthjam,26.39704068382251,75.87657363637602
-73.93571921609932,30.263390990960687,1.7883043521787727,BSNL,D_v3,Shri Shanta Uthjam,26.39724493071553,75.87685654728877
-75.02053430624007,28.72356435593459,1.734066492149246,BSNL,D_v4,Shri Shanta Uthjam,26.39740508089403,75.87699804502904
-74.36232307428064,20.37402141756749,2.113789306621734,Jio,A_v1,Shri Shanta Sthanam,26.396938290825787,75.87629818920621
-75.15626560491894,21.28224997034401,2.139646097933094,Jio,A_v2,Shri Shanta Sthanam,26.396808109835806,75.87612198767238
-74.83775116941254,22.135621124115175,2.164839342339255,Jio,A_v3,Shri Shanta Sthanam,26.39700115916495,75.87612117656549
-75.0381945552998,21.62865259207646,2.1570105518436593,Jio,A_v4,Shri Shanta Sthanam,26.397075360674734,75.87642435849988
-66.90126135554456,10.889687936868379,4.211294609007862,Airtel,B_v1,Shri Shanta Lok,26.39842809235919,75.87578283326641
-64.90193489576163,11.82364155143878,4.228838690000779,Airtel,B_v2,Shri Shanta Lok,26.398066056245817,75.87598160408575
-66.09350545740615,11.073557702538654,4.209878985894803,Airtel,B_v3,Shri Shanta Lok,26.39798232808009,75.8757826664961
-67.61694514903739,11.494212520599852,4.2575597948506285,Airtel,B_v4,Shri Shanta Lok,26.398297303131535,75.87573882585222
-118.19169929014207,9.660526721294502,1.4824760556244239,Vodafone Idea (Vi),C_v1,Shri Shanta Teertham,26.39749942111231,75.87540222921761
-114.96937145064946,11.241924421697972,1.4764989117982703,Vodafone Idea (Vi),C_v2,Shri Shanta Teertham,26.39711712721709,75.87567431649194
-117.14146148698309,11.35151008962997,1.4474356817634673,Vodafone Idea (Vi),C_v3,Shri Shanta Teertham,26.39710539155793,75.87537254395914
-114.92464816352974,9.792754432470456,1.4759562793467302,Vodafone Idea (Vi),C_v4,Shri Shanta Teertham,26.39738733515256,75.87535426826896
-94.98829230763596,17.018470639147985,2.519001535627664,BSNL,D_v1,Guest House,26.401471404936135,75.87835400303922
-97.34713495794493,18.546908452958935,2.5305940473642763,BSNL,D_v2,Guest House,26.40152200727651,75.87817112673973
-93.84037005819322,18.72889510083275,2.5339985133233687,BSNL,D_v3,Guest House,26.401462279155798,75.87845100055864
-96.28624124602561,17.814311428654964,2.5159388546128576,BSNL,D_v4,Guest House,26.40105056599796,75.8781092993287
-76.54526671737821,17.722122148458038,1.5669810073075543,Jio,A_v1,Nav Mandir,26.402462371034797,75.87772573705391
-78.47001767996095,16.55935827763723,1.6144353050951894,Jio,A_v2,Nav Mandir,26.40264689518281,75.87795049912789
-76.47886947571125,17.560117764500248,1.6218390128315772,Jio,A_v3,Nav Mandir,26.402691314248205,75.87765810755721
-76.59263215230717,17.502920246010028,1.602062990279233,Jio,A_v4,Nav Mandir,26.402358287649754,75.8781553815804
-71.61803568709347,12.937837112389962,5.229614150420537,Airtel,B_v1,Pragya Mandir,26.402303625518368,75.87722314105697
-71.69379491643032,12.386332527378057,5.2119368600884375,Airtel,B_v2,Pragya Mandir,26.40213549275366,75.8771960828426
-71.34329467983136,13.030794362799574,5.247752390153263,Airtel,B_v3,Pragya Mandir,26.4025372281051,75.87720981250138
-70.78173317550089,12.631085843389357,5.250652293527083,Airtel,B_v4,Pragya Mandir,26.402243926600715,75.87723477077812
-94.66104002931628,23.29108515338371,9.192575133529958,Vodafone Idea (Vi),C_v1,Banasthali Book Centre,26.402645872095896,75.87589822562107
-91.62790461387495,21.96213369590301,9.161914607230715,Vodafone Idea (Vi),C_v2,Banasthali Book Centre,26.402548560498722,75.87632080388025
-91.4891427397863,21.937914697670216,9.199214213874896,Vodafone Idea (Vi),C_v3,Banasthali Book Centre,26.40253319032081,75.87630104666538
-92.29131057063461,22.163667645736894,9.227721157880541,Vodafone Idea (Vi),C_v4,Banasthali Book Centre,26.402474957085985,75.8759912817726
-87.76706278827476,10.228075125640098,8.135308249718548,BSNL,D_v1,New Market,26.400972771047286,75.87530359979803
-88.68611132126011,11.729562361055171,8.174162856150467,BSNL,D_v2,New Market,26.40122563025535,75.87573477029107
-88.4799187763706,10.37024900538303,8.155013129565884,BSNL,D_v3,New Market,26.400875050850708,75.87572938645309
-86.47006582985327,11.193130550138997,8.205180520355414,BSNL,D_v4,New Market,26.40090436872907,75.87546426638482
-100.06632750675458,18.591453561372862,2.614316134765269,Jio,A_v1,Gaushala,26.404836522023576,75.8779896119455
-99.67963407716154,18.652362892151743,2.576099844682395,Jio,A_v2,Gaushala,26.404879161272337,75.87831100983111
-99.95041377484277,17.13846471050293,2.5765933890452435,Jio,A_v3,Gaushala,26.405314989006502,75.87827805123345
-101.515122550873,18.78557477148282,2.592742810210247,Jio,A_v4,Gaushala,26.404862553515848,75.87799259059398
-77.4399787498225,13.933069900314496,8.175212822735636,Airtel,B_v1,Utkarsh Mandir,26.404955955624164,75.87647889312385
-78.58734455944894,12.708950602055289,8.151942285196421,Airtel,B_v2,Utkarsh Mandir,26.405448259357975,75.87665153709496
-80.37931904675368,12.457908500442288,8.077467500153118,Airtel,B_v3,Utkarsh Mandir,26.405331976875615,75.8766277925478
-80.18594052061577,12.999800051125563,8.167610965574246,Airtel,B_v4,Utkarsh Mandir,26.405370313308367,75.8761358426839
-85.38249106404481,21.294169756092593,5.316885977008552,Vodafone Idea (Vi),C_v1,Shiksha Mandir,26.40540706911398,75.87567036419276
-83.9622030080765,21.474709800342907,5.274922427388347,Vodafone Idea (Vi),C_v2,Shiksha Mandir,26.405654673251444,75.87568002400558
-85.28980194409988,21.964906927590363,5.272663285204452,Vodafone Idea (Vi),C_v3,Shiksha Mandir,26.40523111715236,75.87543757396534
-85.7838355827616,21.470722374296507,5.249247370815171,Vodafone Idea (Vi),C_v4,Shiksha Mandir,26.405738919306838,75.87546185739612
-105.31636697120992,20.749541515822596,3.546567114665435,BSNL,D_v1,Vigyan Mandir,26.404665643419612,75.87405159323414
-103.20331173526627,20.70708411248138,3.5246630694968775,BSNL,D_v2,Vigyan Mandir,26.404591870273684,75.87384052554319
-105.23528124696928,22.276784177449688,3.4970845330558693,BSNL,D_v3,Vigyan Mandir,26.404486833800075,75.8738607433896
-103.40347972283033,21.479612449963177,3.50756353689735,BSNL,D_v4,Vigyan Mandir,26.404458801299526,75.87374140209735
-84.25967641189797,14.312868285774355,4.813632248978808,Jio,A_v1,Judo Centre,26.400816615293415,75.87278837189346
-87.23137954880475,14.465570498216124,4.822906751699476,Jio,A_v2,Judo Centre,26.400297760151652,75.87220506319557
-86.17010123628046,15.078779038652549,4.77807564340388,Jio,A_v3,Judo Centre,26.400545076929138,75.87223994175476
-84.2432304877065,14.311018255553607,4.819442695555605,Jio,A_v4,Judo Centre,26.400316368378142,75.87250285432756
-106.83529406602376,23.819994201761272,0.806738613768246,Airtel,B_v1,Shri Shanta Gram,26.40079139653393,75.87206931803543
-107.06559499754472,23.4873576940765,0.8096581187555414,Airtel,B_v2,Shri Shanta Gram,26.400275857827072,75.87184937545351
-105.93533118621383,23.232991401846075,0.8452845669571392,Airtel,B_v3,Shri Shanta Gram,26.400728047899545,75.87165412778839
-105.40974553050093,23.395989850754365,0.8579381924432098,Airtel,B_v4,Shri Shanta Gram,26.400443204737698,75.87180245894518
-97.10142289523685,13.64064451591509,6.465110338593781,Vodafone Idea (Vi),C_v1,Shri Shanta Kulum,26.40073053508333,75.87183590818701
-93.9902084496677,14.133639812845008,6.464838718192337,Vodafone Idea (Vi),C_v2,Shri Shanta Kulum,26.401124263741636,75.87199384951485
-95.21055070361164,12.636627336468425,6.4179959257661405,Vodafone Idea (Vi),C_v3,Shri Shanta Kulum,26.4007635132097,75.87212246156939
-97.25448969207157,13.564700195059602,6.396135285534321,Vodafone Idea (Vi),C_v4,Shri Shanta Kulum,26.40080638269912,75.8720838585927
-80.26228100965642,14.596445974669743,8.249120499192452,BSNL,D_v1,Shri Shanta Alay,26.401400523254416,75.87047798267258
-78.31405146642989,15.455868248100758,8.259008554379086,BSNL,D_v2,Shri Shanta Alay,26.40142766314268,75.87038200425108
-80.9636903765508,15.053474500494747,8.240282048406211,BSNL,D_v3,Shri Shanta Alay,26.401466054752618,75.87059701145458
-79.04023607170974,14.984247060042984,8.257621993371046,BSNL,D_v4,Shri Shanta Alay,26.401715907282934,75.87062301124614
-81.85370316629957,25.710146136850568,6.290549841769297,Jio,A_v1,Shri Shanta Nikunj,26.40251082772228,75.871735574226
-82.38229261024206,25.398658594440533,6.2752566952248925,Jio,A_v2,Shri Shanta Nikunj,26.4025518527019,75.87157417940173
-82.53303780146405,25.68071724585526,6.233465803279173,Jio,A_v3,Shri Shanta Nikunj,26.40267535677809,75.87200118132496
-82.07402078434698,26.406414699340942,6.223101716372564,Jio,A_v4,Shri Shanta Nikunj,26.40241976844137,75.8718877348624
-68.9573842362274,25.839848458751984,1.6719688743368164,Airtel,B_v1,Shri Shanta Vishwa Needam,26.40257837031538,75.87081403071274
-67.80113722596747,25.903733097378915,1.746529984990849,Airtel,B_v2,Shri Shanta Vishwa Needam,26.402613226565887,75.87114989288106
-68.60244665858652,27.364946934850547,1.6933751402504393,Airtel,B_v3,Shri Shanta Vishwa Needam,26.402342548465164,75.8709565572992
-70.31380590130621,26.651786130021137,1.6512826064532806,Airtel,B_v4,Shri Shanta Vishwa Needam,26.402843075719353,75.87083765489318
-73.00489514159881,25.897613283060544,3.3371705277693375,Vodafone Idea (Vi),C_v1,Mukteshwari Canteen,26.40327288097575,75.87070294933518
-73.75036902832366,26.55042425651334,3.3374881384972883,Vodafone Idea (Vi),C_v2,Mukteshwari Canteen,26.402970117964383,75.87056153032155
-74.93902601941332,26.636381038457987,3.344129560759464,Vodafone Idea (Vi),C_v3,Mukteshwari Canteen,26.403142801120207,75.87105102864771
-72.41426286159825,25.681265078166764,3.292276774455488,Vodafone Idea (Vi),C_v4,Mukteshwari Canteen,26.403144400786548,75.87081281026474
-78.96596983034594,20.162550299801026,2.9162149397088646,BSNL,D_v1,Horse Riding Ground,26.405439316022512,75.87377754064289
-80.8376985970751,19.876140274135302,2.883654835864825,BSNL,D_v2,Horse Riding Ground,26.40548450639879,75.87325778078649
-80.47116421530556,20.245583223405514,2.89213004202531,BSNL,D_v3,Horse Riding Ground,26.405929234244212,75.87362261207633
-80.56769852126158,18.729195672101156,2.868553122987864,BSNL,D_v4,Horse Riding Ground,26.40554658035239,75.87358582858667
-105.38947974409616,10.557806072393145,9.40902457209226,Jio,A_v1,Jeev Mandir,26.40494410969979,75.87339904918456
-106.33066479776433,11.50244999797594,9.424537924314484,Jio,A_v2,Jeev Mandir,26.40464934528036,75.87316836785527
-106.74453355250205,12.093295454931503,9.439470735595052,Jio,A_v3,Jeev Mandir,26.404670550094586,75.87318176744111
-107.06399335088635,11.176668949527544,9.466002998184981,Jio,A_v4,Jeev Mandir,26.40489339163983,75.87337884699559
-90.68755563237954,17.40268632060889,6.8101743269820885,Airtel,B_v1,Central Library,26.404594205924617,75.87205021184155
-89.5203707166549,18.509852811612213,6.85410732696058,Airtel,B_v2,Central Library,26.404412046352398,75.87225814797672
-90.16480535950701,18.348192898960075,6.778411839470056,Airtel,B_v3,Central Library,26.404626330631178,75.8719986718341
-92.41642094391494,17.314488654628445,6.830551623477546,Airtel,B_v4,Central Library,26.404539412218554,75.87209270495104
-62.03509129850723,20.128770585615932,7.788721058958263,Vodafone Idea (Vi),C_v1,Surya Mandir,26.404411359870068,75.87151608287652
-64.88729841079642,19.302554769609152,7.721405919104214,Vodafone Idea (Vi),C_v2,Surya Mandir,26.404654183955554,75.87120024301586
-63.4197620293874,18.931064419277774,7.723770205678424,Vodafone Idea (Vi),C_v3,Surya Mandir,26.404799367724916,75.87149289091069
-62.541636193241565,19.619308865683827,7.741206928352718,Vodafone Idea (Vi),C_v4,Surya Mandir,26.404647556274412,75.87128905833599
-79.33005928054928,15.603137640691227,7.466321565731872,BSNL,D_v1,Shakuntalam Cricket Ground,26.40614350980702,75.87091252858788
-82.61829436131345,17.19483797317364,7.432933556909155,BSNL,D_v2,Shakuntalam Cricket Ground,26.406139504226882,75.87119747008803
-81.3241493649305,16.91471621542632,7.4662845963449245,BSNL,D_v3,Shakuntalam Cricket Ground,26.406106476300863,75.87112720604242
-80.93002115519269,17.205895959014725,7.457418833523028,BSNL,D_v4,Shakuntalam Cricket Ground,26.40588448160052,75.87083501832127
-80.67015965889809,12.132993715212415,3.7590370899736643,Jio,A_v1,Swimming Pool,26.406242991708297,75.86964793705646
-82.8758880549881,12.35603566371193,3.7235223862994355,Jio,A_v2,Swimming Pool,26.405908643440846,75.86997986017977
-83.07431610353208,12.569002519154532,3.7853717563146536,Jio,A_v3,Swimming Pool,26.406037135903937,75.86978203763263
-79.79600475691741,11.60176947698546,3.796822242973648,Jio,A_v4,Swimming Pool,26.406236404072693,75.86957056490868
-95.50223235938623,14.471011072438799,0.5349464281937307,Airtel,B_v1,Banasthali Airstrip,26.40773417237992,75.86916210630316
-92.24853828477652,14.587299485734956,0.542478238607217,Airtel,B_v2,Banasthali Airstrip,26.407918512020338,75.86943149687158
-92.7725522940544,14.79249285252612,0.5239167571694076,Airtel,B_v3,Banasthali Airstrip,26.4079464456186,75.86949576556495
-94.48402519259038,14.236987892363624,0.5417576473137468,Airtel,B_v4,Banasthali Airstrip,26.407853029815215,75.86945634027843
-88.76830939365455,24.320431355097984,5.9704815428575655,Vodafone Idea (Vi),C_v1,Shri Shanta Ashray,26.403801964108645,75.865332616609
-92.69210032524664,22.944881308593562,6.007513625482774,Vodafone Idea (Vi),C_v2,Shri Shanta Ashray,26.403960816429066,75.86529885773658
-90.88854026420455,23.53452358067973,5.986749701522237,Vodafone Idea (Vi),C_v3,Shri Shanta Ashray,26.404161344968163,75.8653418298756
-88.79232405486093,23.45104392138036,6.023717865054276,Vodafone Idea (Vi),C_v4,Shri Shanta Ashray,26.40372503848415,75.86522369058046
-80.4418483320613,16.289139455776457,3.1739392203266252,BSNL,D_v1,Sharda Mandir,26.407077027850463,75.86622905731524
-81.86009564862653,17.703629690213003,3.132394068698023,BSNL,D_v2,Sharda Mandir,26.40687452740527,75.86623461073103
-79.36163052082577,15.889029759232809,3.1208816376510824,BSNL,D_v3,Sharda Mandir,26.4069271890421,75.86617594541151
-81.16487671273704,16.366285966648892,3.148253167100091,BSNL,D_v4,Sharda Mandir,26.406729185709974,75.86577451929135
-56.83658254852984,18.186740143659172,8.89420045215815,Jio,A_v1,Shri Shanta Nikay,26.39995603066577,75.87751383833687
-57.147612015573046,17.68958208410204,8.883832197044004,Jio,A_v2,Shri Shanta Nikay,26.39979619884351,75.87724244839085
-57.73012556788061,19.21174130040901,8.88371548480616,Jio,A_v3,Shri Shanta Nikay,26.400227091347094,75.87754589036292
-59.01605154821241,19.476077859120185,8.928248379022516,Jio,A_v4,Shri Shanta Nikay,26.400318572678547,75.8772021963321
-83.13394472139834,15.267126048996484,0.21627993683170949,Airtel,B_v1,Shri Shanta Ayanam,26.39914310387423,75.87626799216588
-82.36625654198251,16.03482735035026,0.2122785594424513,Airtel,B_v2,Shri Shanta Ayanam,26.399106370958776,75.87615269316119
-83.28816447217078,15.454362831296779,0.22881661661870148,Airtel,B_v3,Shri Shanta Ayanam,26.39905391140423,75.87628315699945
-83.99953593299733,16.204820546757816,0.2900146865326288,Airtel,B_v4,Shri Shanta Ayanam,26.399025483274123,75.87663801041106
-74.48556208124495,17.642755752423806,6.72852401853104,Vodafone Idea (Vi),C_v1,Shri Shanta Sanjavanam,26.397791499708656,75.87768571357942
-74.30896960579835,17.504749363584462,6.762584302850088,Vodafone Idea (Vi),C_v2,Shri Shanta Sanjavanam,26.397932587501842,75.87802191863233
-75.9419207342254,16.67334974553635,6.685278281959181,Vodafone Idea (Vi),C_v3,Shri Shanta Sanjavanam,26.397880584232524,75.87786061964152
-74.00452008175282,17.583316562594728,6.707298512968273,Vodafone Idea (Vi),C_v4,Shri Shanta Sanjavanam,26.398137735487396,75.87769066140338
-85.81631511540255,15.374614407631658,6.514094961997591,BSNL,D_v1,Shri Shanta Uthjam,26.396921408231638,75.87695488588496
-86.90157470403194,14.636920037857344,6.49550894011352,BSNL,D_v2,Shri Shanta Uthjam,26.397277657858147,75.87661495699005
-86.94978160565593,16.229728328862613,6.4414899856112715,BSNL,D_v3,Shri Shanta Uthjam,26.39734572104786,75.87663907436955
-87.34080734052925,15.78462730085695,6.511342649305827,BSNL,D_v4,Shri Shanta Uthjam,26.39684892652719,75.87693278985896
-61.36499677993431,11.405852338631483,9.607494984887703,Jio,A_v1,Shri Shanta Sthanam,26.397112872009203,75.87619820052515
-61.82708983152215,11.649532604035853,9.648370721826883,Jio,A_v2,Shri Shanta Sthanam,26.396723445499898,75.87655902868336
-59.982633133832486,12.166160971335785,9.634030997040512,Jio,A_v3,Shri Shanta Sthanam,26.396866898401843,75.87629595299786
-61.104774109212094,12.720238768958346,9.626611964496579,Jio,A_v4,Shri Shanta Sthanam,26.396977850796343,75.87610501651612
-64.46342247506209,27.87885112148657,5.580465279364916,Airtel,B_v1,Shri Shanta Lok,26.39836891096783,75.87576877776007
-66.82037293135235,28.314123357177678,5.652715282898716,Airtel,B_v2,Shri Shanta Lok,26.398566020007404,75.87602027666689
-65.39240008449364,26.947352980561206,5.580151296364925,Airtel,B_v3,Shri Shanta Lok,26.398138900781323,75.87588472962574
-64.7917326643772,27.411185189177836,5.579222958260971,Airtel,B_v4,Shri Shanta Lok,26.398370840200528,75.87583333940141
-69.43487134309176,14.957626184440494,7.982194453799426,Vodafone Idea (Vi),C_v1,Shri Shanta Teertham,26.397237080812083,75.87542293903752
-69.58937323117901,15.564370136142003,8.007590157302607,Vodafone Idea (Vi),C_v2,Shri Shanta Teertham,26.397237063766575,75.8759257249594
-69.33967168441109,15.40520407396083,8.011020786077225,Vodafone Idea (Vi),C_v3,Shri Shanta Teertham,26.397522905712695,75.8754556251562
-69.773848919456,16.612078307879496,8.067415297433742,Vodafone Idea (Vi),C_v4,Shri Shanta Teertham,26.397458263056745,75.87549483893403
-85.12656555381733,22.174385231294742,5.214234373622458,BSNL,D_v1,Guest House,26.401303756604563,75.8782305829593
-84.59654929064627,21.021147883776784,5.163983369772589,BSNL,D_v2,Guest House,26.401325004528374,75.8784692901605
-85.92546875575385,20.743670303353927,5.194944900075212,BSNL,D_v3,Guest House,26.401416913780405,75.87802672638315
-85.91515182076265,20.740586195688476,5.25257841967126,BSNL,D_v4,Guest House,26.401002429473635,75.87813046543145
-79.90786685056013,13.147192085227905,8.60041563723724,Jio,A_v1,Nav Mandir,26.402605448012796,75.87772766781079
-82.02274326161036,13.143565654705464,8.587159319592232,Jio,A_v2,Nav Mandir,26.402752415218615,75.8780532380864
-82.20438296016584,14.29470418550314,8.652770329487682,Jio,A_v3,Nav Mandir,26.40271665617823,75.87782648774503
-80.3347623617335,13.782090951773078,8.565446190282652,Jio,A_v4,Nav Mandir,26.402196170430084,75.87792419274146
-100.77399634571708,18.353193641432473,4.69998206848445,Airtel,B_v1,Pragya Mandir,26.40236177996064,75.87720153717093
-100.58911572054382,18.768130063075393,4.69791374804336,Airtel,B_v2,Pragya Mandir,26.40215719730618,75.87708142541157
-102.81668983168495,18.432079173135513,4.644941532851104,Airtel,B_v3,Pragya Mandir,26.40254043175017,75.87707191351356
-103.6044466976356,18.826565615284135,4.703037877447588,Airtel,B_v4,Pragya Mandir,26.40203055957723,75.87733831813814
-112.57236821268945,23.74918968071975,8.064346309075267,Vodafone Idea (Vi),C_v1,Banasthali Book Centre,26.4025003260663,75.87609033417094
-114.08345559194974,24.750239958925867,7.993359175324726,Vodafone Idea (Vi),C_v2,Banasthali Book Centre,26.40224201228305,75.87594050021252
-115.07607242369909,25.199147448246087,8.03257203390586,Vodafone Idea (Vi),C_v3,Banasthali Book Centre,26.402266042707474,75.87637218854282
-114.21503394088411,24.38153923649957,8.001593079191263,Vodafone Idea (Vi),C_v4,Banasthali Book Centre,26.402506720698042,75.87598212558342
-53.291444544185474,22.65946199859878,8.990777283712594,BSNL,D_v1,New Market,26.40128055419965,75.87562313003868
-52.767346025278606,24.129715871554527,9.040658464191706,BSNL,D_v2,New Market,26.401291916880194,75.87575328579767
-52.74506691058057,22.477456175751705,9.05788846505047,BSNL,D_v3,New Market,26.400954592194946,75.87527986018308
-52.17069123191221,24.36752258947367,9.070086909347559,BSNL,D_v4,New Market,26.401113613164707,75.87540957441561
-98.4243186159373,18.947895361109985,3.896233996776704,Jio,A_v1,Gaushala,26.404845562795188,75.87801893223505
-95.40673705680996,18.20939890593465,3.906205772052014,Jio,A_v2,Gaushala,26.404952765808535,75.87825206853988
-95.55946821541137,17.689005306291342,3.855874225877606,Jio,A_v3,Gaushala,26.40492121145937,75.87823554041596
-95.5563286680345,19.08383480718293,3.9060785224831536,Jio,A_v4,Gaushala,26.40536499240178,75.87816082942611
-74.22997839073797,24.67808802476682,0.9686163668958839,Airtel,B_v1,Utkarsh Mandir,26.405410882100774,75.87661024115253
-74.26568256133066,25.370300027162294,0.9780269303016257,Airtel,B_v2,Utkarsh Mandir,26.405374707156064,75.87643111385773
-76.06795375125476,25.557851747982294,1.0361664775551207,Airtel,B_v3,Utkarsh Mandir,26.404890370712714,75.87640299892448
-73.04624990373716,23.826603704359915,0.9882498837799361,Airtel,B_v4,Utkarsh Mandir,26.40539957713492,75.87627836164049
-52.13739211330886,16.85161112632072,6.969787376127276,Vodafone Idea (Vi),C_v1,Shiksha Mandir,26.405451164241597,75.87534898121419
-51.201800841533355,16.470849484199007,6.978813429085161,Vodafone Idea (Vi),C_v2,Shiksha Mandir,26.40542251585887,75.8757438658927
-51.75316963519785,15.970355077919045,7.006943657232904,Vodafone Idea (Vi),C_v3,Shiksha Mandir,26.405443953443427,75.875504603985
-51.5621431859987,16.848582831403768,6.964155560115991,Vodafone Idea (Vi),C_v4,Shiksha Mandir,26.405623066569714,75.8756754272209
-93.11933717888955,20.39083528761074,2.3978022034661404,BSNL,D_v1,Vigyan Mandir,26.404586518569335,75.87366933935085
-92.86025912401198,20.564644725523273,2.3289948905488123,BSNL,D_v2,Vigyan Mandir,26.404460120257088,75.8737735233985
-90.17288220731689,20.348140938509875,2.337480703893167,BSNL,D_v3,Vigyan Mandir,26.404445369611455,75.87379928626089
-93.57894988599105,20.611803008418352,2.408601462114005,BSNL,D_v4,Vigyan Mandir,26.404669586322502,75.87372591267615
-96.65851496434789,13.832427998854541,2.442146117413202,Jio,A_v1,Judo Centre,26.400251854045795,75.8726542911979
-99.58371923422759,14.52309676228598,2.446244184320099,Jio,A_v2,Judo Centre,26.400659728351986,75.87268764137116
-96.50716642044341,14.792777527706464,2.4896559333714388,Jio,A_v3,Judo Centre,26.400310202836963,75.87260108174509
-97.50477272611502,14.177465406939083,2.454108545016239,Jio,A_v4,Judo Centre,26.400706314628493,75.8727991809317
-95.55050913631473,18.235749618647887,2.0243503116746804,Airtel,B_v1,Shri Shanta Gram,26.400511740879132,75.87205281849941
-99.01623436589236,18.261262917733976,1.9654559777774891,Airtel,B_v2,Shri Shanta Gram,26.400416926459382,75.87174890896527
-96.633896061602,18.26369161155507,2.018950419611051,Airtel,B_v3,Shri Shanta Gram,26.4002093217166,75.87182372688788
-96.74271021784374,17.459742915575337,1.9812182161927605,Airtel,B_v4,Shri Shanta Gram,26.40074161754017,75.87189344521128
-84.4773052197955,10.53439817163809,9.653623243902953,Vodafone Idea (Vi),C_v1,Shri Shanta Kulum,26.400652644457146,75.87189570900277
-85.93069014244477,9.604093133474922,9.575825010574066,Vodafone Idea (Vi),C_v2,Shri Shanta Kulum,26.40097299126311,75.87224442205506
-86.58845897054884,9.759099519794631,9.624468891305849,Vodafone Idea (Vi),C_v3,Shri Shanta Kulum,26.40085708653097,75.87193739622042
-86.57965435989887,9.756825392314159,9.570489994898574,Vodafone Idea (Vi),C_v4,Shri Shanta Kulum,26.400913556945614,75.87181937560352
-84.94784495955726,12.950473429318986,7.9411445025261544,BSNL,D_v1,Shri Shanta Alay,26.40197216195585,75.87028538236677
-83.32086961377647,13.835185851422484,7.940236556531778,BSNL,D_v2,Shri Shanta Alay,26.401477636995807,75.8705309114302
-84.52038943655297,13.651168837196856,7.926359505592926,BSNL,D_v3,Shri Shanta Alay,26.40148213286258,75.87004958937771
-85.29072533913693,12.967713689418323,7.967148191869601,BSNL,D_v4,Shri Shanta Alay,26.401550279778633,75.87054268894127
-98.5836499780182,28.687525884059845,3.481929037753577,Jio,A_v1,Shri Shanta Nikunj,26.402676510138587,75.87204919920433
-97.95036769944777,28.178671007592133,3.491298071463777,Jio,A_v2,Shri Shanta Nikunj,26.40219125764791,75.87157447650353
-98.69691787605375,29.464972218018243,3.439719858790435,Jio,A_v3,Shri Shanta Nikunj,26.402628369242603,75.8715804492242
-97.61614982885077,29.41926725292672,3.4834863241639025,Jio,A_v4,Shri Shanta Nikunj,26.40260242631446,75.87185666174295
-73.07100608579962,29.018898810516404,4.023237405442245,Airtel,B_v1,Shri Shanta Vishwa Needam,26.402525113679552,75.87091613212017
-71.56045971181331,29.01113328660033,4.004552476569737,Airtel,B_v2,Shri Shanta Vishwa Needam,26.40281396213801,75.87128694431233
-72.32452067284694,29.478060166214597,4.014362222293528,Airtel,B_v3,Shri Shanta Vishwa Needam,26.40255183684472,75.87130759830546
